name,state,lat,lon,org_id,city,latitude,longitude,field,project_count
Open Path 4,WA,-31.9505,115.8605,O04,Perth,-31.9505,115.8605,Education,5
Open Path 4,WA,-31.9505,115.8605,O04,Fremantle,-32.0569,115.7439,Education,1
Open Path 4,WA,-31.9505,115.8605,O04,Bunbury,-33.3271,115.6414,Education,1
Open Path 4,WA,-31.9505,115.8605,O04,Perth,-31.9505,115.8605,Law,6
Open Path 4,WA,-31.9505,115.8605,O04,Fremantle,-32.0569,115.7439,Law,1
Open Path 4,WA,-31.9505,115.8605,O04,Bunbury,-33.3271,115.6414,Law,1
Open Path 4,WA,-31.9505,115.8605,O04,Perth,-31.9505,115.8605,Community,5
Open Path 4,WA,-31.9505,115.8605,O04,Fremantle,-32.0569,115.7439,Community,1
Open Path 4,WA,-31.9505,115.8605,O04,Bunbury,-33.3271,115.6414,Community,1
Open Path 4,QLD,-27.4698,153.0251,O04,Brisbane,-27.4698,153.0251,Environment,3
Open Path 4,QLD,-27.4698,153.0251,O04,Gold Coast,-28.0167,153.4,Environment,2
Open Path 4,QLD,-27.4698,153.0251,O04,Cairns,-16.9186,145.7781,Environment,1
Open Path 4,QLD,-27.4698,153.0251,O04,Brisbane,-27.4698,153.0251,Health,2
Open Path 4,QLD,-27.4698,153.0251,O04,Gold Coast,-28.0167,153.4,Health,1
Open Path 4,QLD,-27.4698,153.0251,O04,Cairns,-16.9186,145.7781,Health,1
Open Path 4,QLD,-27.4698,153.0251,O04,Brisbane,-27.4698,153.0251,Education,5
Open Path 4,QLD,-27.4698,153.0251,O04,Gold Coast,-28.0167,153.4,Education,2
Open Path 4,QLD,-27.4698,153.0251,O04,Cairns,-16.9186,145.7781,Education,1
Open Path 4,QLD,-27.4698,153.0251,O04,Brisbane,-27.4698,153.0251,Law,2
Open Path 4,QLD,-27.4698,153.0251,O04,Gold Coast,-28.0167,153.4,Law,1
Open Path 4,QLD,-27.4698,153.0251,O04,Cairns,-16.9186,145.7781,Law,1
Open Path 4,QLD,-27.4698,153.0251,O04,Brisbane,-27.4698,153.0251,Community,3
Open Path 4,QLD,-27.4698,153.0251,O04,Gold Coast,-28.0167,153.4,Community,1
Open Path 4,QLD,-27.4698,153.0251,O04,Cairns,-16.9186,145.7781,Community,1
Open Path 4,SA,-34.9285,138.6007,O04,Adelaide,-34.9285,138.6007,Environment,4
Open Path 4,SA,-34.9285,138.6007,O04,Mount Gambier,-37.8318,140.7792,Environment,1
Open Path 4,SA,-34.9285,138.6007,O04,Whyalla,-33.0333,137.5667,Environment,1
Open Path 4,SA,-34.9285,138.6007,O04,Adelaide,-34.9285,138.6007,Health,5
Open Path 4,SA,-34.9285,138.6007,O04,Mount Gambier,-37.8318,140.7792,Health,1
Open Path 4,SA,-34.9285,138.6007,O04,Whyalla,-33.0333,137.5667,Health,1
Open Path 4,SA,-34.9285,138.6007,O04,Adelaide,-34.9285,138.6007,Education,4
Open Path 4,SA,-34.9285,138.6007,O04,Mount Gambier,-37.8318,140.7792,Education,1
Open Path 4,SA,-34.9285,138.6007,O04,Whyalla,-33.0333,137.5667,Education,1
Open Path 4,SA,-34.9285,138.6007,O04,Adelaide,-34.9285,138.6007,Law,3
Open Path 4,SA,-34.9285,138.6007,O04,Mount Gambier,-37.8318,140.7792,Law,1
Open Path 4,SA,-34.9285,138.6007,O04,Whyalla,-33.0333,137.5667,Law,1
Open Path 4,SA,-34.9285,138.6007,O04,Adelaide,-34.9285,138.6007,Community,3
Open Path 4,SA,-34.9285,138.6007,O04,Mount Gambier,-37.8318,140.7792,Community,1
Open Path 4,SA,-34.9285,138.6007,O04,Whyalla,-33.0333,137.5667,Community,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Perth,-31.9505,115.8605,Environment,9
Clear Roots 5,WA,-31.9505,115.8605,O05,Fremantle,-32.0569,115.7439,Environment,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Bunbury,-33.3271,115.6414,Environment,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Perth,-31.9505,115.8605,Health,5
Clear Roots 5,WA,-31.9505,115.8605,O05,Fremantle,-32.0569,115.7439,Health,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Bunbury,-33.3271,115.6414,Health,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Perth,-31.9505,115.8605,Education,4
Clear Roots 5,WA,-31.9505,115.8605,O05,Fremantle,-32.0569,115.7439,Education,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Bunbury,-33.3271,115.6414,Education,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Perth,-31.9505,115.8605,Law,3
Clear Roots 5,WA,-31.9505,115.8605,O05,Fremantle,-32.0569,115.7439,Law,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Bunbury,-33.3271,115.6414,Law,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Perth,-31.9505,115.8605,Community,3
Clear Roots 5,WA,-31.9505,115.8605,O05,Fremantle,-32.0569,115.7439,Community,1
Clear Roots 5,WA,-31.9505,115.8605,O05,Bunbury,-33.3271,115.6414,Community,1
Clear Roots 5,NSW,-33.8688,151.2093,O05,Sydney,-33.8688,151.2093,Environment,2
Clear Roots 5,NSW,-33.8688,151.2093,O05,Newcastle,-32.9283,151.7817,Environment,1
Clear Roots 5,NSW,-33.8688,151.2093,O05,Wollongong,-34.4278,150.8931,Environment,1
Clear Roots 5,NSW,-33.8688,151.2093,O05,Sydney,-33.8688,151.2093,Health,5
Clear Roots 5,NSW,-33.8688,151.2093,O05,Newcastle,-32.9283,151.7817,Health,1
Clear Roots 5,NSW,-33.8688,151.2093,O05,Wollongong,-34.4278,150.8931,Health,1
Clear Roots 5,NSW,-33.8688,151.2093,O05,Sydney,-33.8688,151.2093,Law,6
Clear Roots 5,NSW,-33.8688,151.2093,O05,Newcastle,-32.9283,151.7817,Law,1
Clear Roots 5,NSW,-33.8688,151.2093,O05,Wollongong,-34.4278,150.8931,Law,1
Clear Roots 5,NSW,-33.8688,151.2093,O05,Sydney,-33.8688,151.2093,Community,4
Clear Roots 5,NSW,-33.8688,151.2093,O05,Newcastle,-32.9283,151.7817,Community,1
Clear Roots 5,NSW,-33.8688,151.2093,O05,Wollongong,-34.4278,150.8931,Community,1
Clear Roots 5,TAS,-42.8821,147.3272,O05,Hobart,-42.8821,147.3272,Environment,2
Clear Roots 5,TAS,-42.8821,147.3272,O05,Launceston,-41.4332,147.1441,Environment,1
Clear Roots 5,TAS,-42.8821,147.3272,O05,Devonport,-41.1806,146.35,Environment,1
Clear Roots 5,TAS,-42.8821,147.3272,O05,Hobart,-42.8821,147.3272,Health,4
Clear Roots 5,TAS,-42.8821,147.3272,O05,Launceston,-41.4332,147.1441,Health,2
Clear Roots 5,TAS,-42.8821,147.3272,O05,Devonport,-41.1806,146.35,Health,1
Clear Roots 5,TAS,-42.8821,147.3272,O05,Hobart,-42.8821,147.3272,Education,4
Clear Roots 5,TAS,-42.8821,147.3272,O05,Launceston,-41.4332,147.1441,Education,2
Clear Roots 5,TAS,-42.8821,147.3272,O05,Devonport,-41.1806,146.35,Education,1
Clear Roots 5,TAS,-42.8821,147.3272,O05,Hobart,-42.8821,147.3272,Law,7
Clear Roots 5,TAS,-42.8821,147.3272,O05,Launceston,-41.4332,147.1441,Law,3
Clear Roots 5,TAS,-42.8821,147.3272,O05,Devonport,-41.1806,146.35,Law,2
Clear Roots 5,TAS,-42.8821,147.3272,O05,Hobart,-42.8821,147.3272,Community,2
Clear Roots 5,TAS,-42.8821,147.3272,O05,Launceston,-41.4332,147.1441,Community,1
Clear Roots 5,TAS,-42.8821,147.3272,O05,Devonport,-41.1806,146.35,Community,1
Clear Roots 5,SA,-34.9285,138.6007,O05,Adelaide,-34.9285,138.6007,Environment,2
Clear Roots 5,SA,-34.9285,138.6007,O05,Mount Gambier,-37.8318,140.7792,Environment,1
Clear Roots 5,SA,-34.9285,138.6007,O05,Whyalla,-33.0333,137.5667,Environment,1
Clear Roots 5,SA,-34.9285,138.6007,O05,Adelaide,-34.9285,138.6007,Health,5
Clear Roots 5,SA,-34.9285,138.6007,O05,Mount Gambier,-37.8318,140.7792,Health,1
Clear Roots 5,SA,-34.9285,138.6007,O05,Whyalla,-33.0333,137.5667,Health,1
Clear Roots 5,SA,-34.9285,138.6007,O05,Adelaide,-34.9285,138.6007,Law,3
Clear Roots 5,SA,-34.9285,138.6007,O05,Mount Gambier,-37.8318,140.7792,Law,1
Clear Roots 5,SA,-34.9285,138.6007,O05,Whyalla,-33.0333,137.5667,Law,1
Clear Roots 5,SA,-34.9285,138.6007,O05,Adelaide,-34.9285,138.6007,Community,3
Clear Roots 5,SA,-34.9285,138.6007,O05,Mount Gambier,-37.8318,140.7792,Community,1
Clear Roots 5,SA,-34.9285,138.6007,O05,Whyalla,-33.0333,137.5667,Community,1
Clear Roots 5,VIC,-37.8136,144.9631,O05,Melbourne,-37.8136,144.9631,Education,5
Clear Roots 5,VIC,-37.8136,144.9631,O05,Geelong,-38.1499,144.3617,Education,1
Clear Roots 5,VIC,-37.8136,144.9631,O05,Ballarat,-37.5622,143.8503,Education,1
Clear Roots 5,VIC,-37.8136,144.9631,O05,Melbourne,-37.8136,144.9631,Law,4
Clear Roots 5,VIC,-37.8136,144.9631,O05,Geelong,-38.1499,144.3617,Law,1
Clear Roots 5,VIC,-37.8136,144.9631,O05,Ballarat,-37.5622,143.8503,Law,1
Clear Roots 5,VIC,-37.8136,144.9631,O05,Melbourne,-37.8136,144.9631,Community,6
Clear Roots 5,VIC,-37.8136,144.9631,O05,Geelong,-38.1499,144.3617,Community,1
Clear Roots 5,VIC,-37.8136,144.9631,O05,Ballarat,-37.5622,143.8503,Community,1
Clear Roots 5,NT,-12.4634,130.8456,O05,Darwin,-12.4634,130.8456,Environment,5
Clear Roots 5,NT,-12.4634,130.8456,O05,Alice Springs,-23.698,133.8807,Environment,2
Clear Roots 5,NT,-12.4634,130.8456,O05,Darwin,-12.4634,130.8456,Health,4
Clear Roots 5,NT,-12.4634,130.8456,O05,Alice Springs,-23.698,133.8807,Health,2
Clear Roots 5,NT,-12.4634,130.8456,O05,Darwin,-12.4634,130.8456,Education,3
Clear Roots 5,NT,-12.4634,130.8456,O05,Alice Springs,-23.698,133.8807,Education,1
Clear Roots 5,NT,-12.4634,130.8456,O05,Darwin,-12.4634,130.8456,Law,6
Clear Roots 5,NT,-12.4634,130.8456,O05,Alice Springs,-23.698,133.8807,Law,2
Clear Roots 5,NT,-12.4634,130.8456,O05,Darwin,-12.4634,130.8456,Community,2
Clear Roots 5,NT,-12.4634,130.8456,O05,Alice Springs,-23.698,133.8807,Community,1
Clear Roots 5,QLD,-27.4698,153.0251,O05,Brisbane,-27.4698,153.0251,Environment,4
Clear Roots 5,QLD,-27.4698,153.0251,O05,Gold Coast,-28.0167,153.4,Environment,2
Clear Roots 5,QLD,-27.4698,153.0251,O05,Cairns,-16.9186,145.7781,Environment,1
Clear Roots 5,QLD,-27.4698,153.0251,O05,Brisbane,-27.4698,153.0251,Law,3
Clear Roots 5,QLD,-27.4698,153.0251,O05,Gold Coast,-28.0167,153.4,Law,1
Clear Roots 5,QLD,-27.4698,153.0251,O05,Cairns,-16.9186,145.7781,Law,1
Clear Roots 5,QLD,-27.4698,153.0251,O05,Brisbane,-27.4698,153.0251,Community,8
Clear Roots 5,QLD,-27.4698,153.0251,O05,Gold Coast,-28.0167,153.4,Community,3
Clear Roots 5,QLD,-27.4698,153.0251,O05,Cairns,-16.9186,145.7781,Community,1
Clear Roots 5,ACT,-35.2809,149.13,O05,Canberra,-35.2809,149.13,Environment,4
Clear Roots 5,ACT,-35.2809,149.13,O05,Canberra,-35.2809,149.13,Health,3
Clear Roots 5,ACT,-35.2809,149.13,O05,Canberra,-35.2809,149.13,Education,5
Clear Roots 5,ACT,-35.2809,149.13,O05,Canberra,-35.2809,149.13,Law,4
Clear Roots 5,ACT,-35.2809,149.13,O05,Canberra,-35.2809,149.13,Community,3
Care Minds 6,NT,-12.4634,130.8456,O06,Darwin,-12.4634,130.8456,Environment,2
Care Minds 6,NT,-12.4634,130.8456,O06,Alice Springs,-23.698,133.8807,Environment,1
Care Minds 6,NT,-12.4634,130.8456,O06,Darwin,-12.4634,130.8456,Health,3
Care Minds 6,NT,-12.4634,130.8456,O06,Alice Springs,-23.698,133.8807,Health,1
Care Minds 6,NT,-12.4634,130.8456,O06,Darwin,-12.4634,130.8456,Education,3
Care Minds 6,NT,-12.4634,130.8456,O06,Alice Springs,-23.698,133.8807,Education,1
Care Minds 6,NT,-12.4634,130.8456,O06,Darwin,-12.4634,130.8456,Law,4
Care Minds 6,NT,-12.4634,130.8456,O06,Alice Springs,-23.698,133.8807,Law,1
Care Minds 6,NT,-12.4634,130.8456,O06,Darwin,-12.4634,130.8456,Community,2
Care Minds 6,NT,-12.4634,130.8456,O06,Alice Springs,-23.698,133.8807,Community,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Melbourne,-37.8136,144.9631,Environment,7
Care Minds 6,VIC,-37.8136,144.9631,O06,Geelong,-38.1499,144.3617,Environment,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Ballarat,-37.5622,143.8503,Environment,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Melbourne,-37.8136,144.9631,Health,8
Care Minds 6,VIC,-37.8136,144.9631,O06,Geelong,-38.1499,144.3617,Health,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Ballarat,-37.5622,143.8503,Health,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Melbourne,-37.8136,144.9631,Education,3
Care Minds 6,VIC,-37.8136,144.9631,O06,Geelong,-38.1499,144.3617,Education,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Ballarat,-37.5622,143.8503,Education,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Melbourne,-37.8136,144.9631,Law,6
Care Minds 6,VIC,-37.8136,144.9631,O06,Geelong,-38.1499,144.3617,Law,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Ballarat,-37.5622,143.8503,Law,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Melbourne,-37.8136,144.9631,Community,2
Care Minds 6,VIC,-37.8136,144.9631,O06,Geelong,-38.1499,144.3617,Community,1
Care Minds 6,VIC,-37.8136,144.9631,O06,Ballarat,-37.5622,143.8503,Community,1
Care Minds 6,WA,-31.9505,115.8605,O06,Perth,-31.9505,115.8605,Health,4
Care Minds 6,WA,-31.9505,115.8605,O06,Fremantle,-32.0569,115.7439,Health,1
Care Minds 6,WA,-31.9505,115.8605,O06,Bunbury,-33.3271,115.6414,Health,1
Care Minds 6,WA,-31.9505,115.8605,O06,Perth,-31.9505,115.8605,Education,3
Care Minds 6,WA,-31.9505,115.8605,O06,Fremantle,-32.0569,115.7439,Education,1
Care Minds 6,WA,-31.9505,115.8605,O06,Bunbury,-33.3271,115.6414,Education,1
Care Minds 6,WA,-31.9505,115.8605,O06,Perth,-31.9505,115.8605,Law,5
Care Minds 6,WA,-31.9505,115.8605,O06,Fremantle,-32.0569,115.7439,Law,1
Care Minds 6,WA,-31.9505,115.8605,O06,Bunbury,-33.3271,115.6414,Law,1
Care Minds 6,WA,-31.9505,115.8605,O06,Perth,-31.9505,115.8605,Community,2
Care Minds 6,WA,-31.9505,115.8605,O06,Fremantle,-32.0569,115.7439,Community,1
Care Minds 6,WA,-31.9505,115.8605,O06,Bunbury,-33.3271,115.6414,Community,1
Care Minds 6,NSW,-33.8688,151.2093,O06,Sydney,-33.8688,151.2093,Environment,4
Care Minds 6,NSW,-33.8688,151.2093,O06,Newcastle,-32.9283,151.7817,Environment,1
Care Minds 6,NSW,-33.8688,151.2093,O06,Wollongong,-34.4278,150.8931,Environment,1
Care Minds 6,NSW,-33.8688,151.2093,O06,Sydney,-33.8688,151.2093,Education,8
Care Minds 6,NSW,-33.8688,151.2093,O06,Newcastle,-32.9283,151.7817,Education,1
Care Minds 6,NSW,-33.8688,151.2093,O06,Wollongong,-34.4278,150.8931,Education,1
Care Minds 6,NSW,-33.8688,151.2093,O06,Sydney,-33.8688,151.2093,Law,4
Care Minds 6,NSW,-33.8688,151.2093,O06,Newcastle,-32.9283,151.7817,Law,1
Care Minds 6,NSW,-33.8688,151.2093,O06,Wollongong,-34.4278,150.8931,Law,1
Care Minds 6,NSW,-33.8688,151.2093,O06,Sydney,-33.8688,151.2093,Community,4
Care Minds 6,NSW,-33.8688,151.2093,O06,Newcastle,-32.9283,151.7817,Community,1
Care Minds 6,NSW,-33.8688,151.2093,O06,Wollongong,-34.4278,150.8931,Community,1
Care Minds 6,TAS,-42.8821,147.3272,O06,Hobart,-42.8821,147.3272,Environment,3
Care Minds 6,TAS,-42.8821,147.3272,O06,Launceston,-41.4332,147.1441,Environment,2
Care Minds 6,TAS,-42.8821,147.3272,O06,Devonport,-41.1806,146.35,Environment,1
Care Minds 6,TAS,-42.8821,147.3272,O06,Hobart,-42.8821,147.3272,Health,3
Care Minds 6,TAS,-42.8821,147.3272,O06,Launceston,-41.4332,147.1441,Health,2
Care Minds 6,TAS,-42.8821,147.3272,O06,Devonport,-41.1806,146.35,Health,1
Care Minds 6,TAS,-42.8821,147.3272,O06,Hobart,-42.8821,147.3272,Education,2
Care Minds 6,TAS,-42.8821,147.3272,O06,Launceston,-41.4332,147.1441,Education,1
Care Minds 6,TAS,-42.8821,147.3272,O06,Devonport,-41.1806,146.35,Education,1
Care Minds 6,TAS,-42.8821,147.3272,O06,Hobart,-42.8821,147.3272,Law,3
Care Minds 6,TAS,-42.8821,147.3272,O06,Launceston,-41.4332,147.1441,Law,2
Care Minds 6,TAS,-42.8821,147.3272,O06,Devonport,-41.1806,146.35,Law,1
Care Minds 6,TAS,-42.8821,147.3272,O06,Hobart,-42.8821,147.3272,Community,3
Care Minds 6,TAS,-42.8821,147.3272,O06,Launceston,-41.4332,147.1441,Community,2
Care Minds 6,TAS,-42.8821,147.3272,O06,Devonport,-41.1806,146.35,Community,1
Care Minds 6,SA,-34.9285,138.6007,O06,Adelaide,-34.9285,138.6007,Environment,6
Care Minds 6,SA,-34.9285,138.6007,O06,Mount Gambier,-37.8318,140.7792,Environment,1
Care Minds 6,SA,-34.9285,138.6007,O06,Whyalla,-33.0333,137.5667,Environment,1
Care Minds 6,SA,-34.9285,138.6007,O06,Adelaide,-34.9285,138.6007,Health,3
Care Minds 6,SA,-34.9285,138.6007,O06,Mount Gambier,-37.8318,140.7792,Health,1
Care Minds 6,SA,-34.9285,138.6007,O06,Whyalla,-33.0333,137.5667,Health,1
Care Minds 6,SA,-34.9285,138.6007,O06,Adelaide,-34.9285,138.6007,Education,3
Care Minds 6,SA,-34.9285,138.6007,O06,Mount Gambier,-37.8318,140.7792,Education,1
Care Minds 6,SA,-34.9285,138.6007,O06,Whyalla,-33.0333,137.5667,Education,1
Care Minds 6,SA,-34.9285,138.6007,O06,Adelaide,-34.9285,138.6007,Law,3
Care Minds 6,SA,-34.9285,138.6007,O06,Mount Gambier,-37.8318,140.7792,Law,1
Care Minds 6,SA,-34.9285,138.6007,O06,Whyalla,-33.0333,137.5667,Law,1
Care Minds 6,SA,-34.9285,138.6007,O06,Adelaide,-34.9285,138.6007,Community,2
Care Minds 6,SA,-34.9285,138.6007,O06,Mount Gambier,-37.8318,140.7792,Community,1
Care Minds 6,SA,-34.9285,138.6007,O06,Whyalla,-33.0333,137.5667,Community,1
Care Minds 6,QLD,-27.4698,153.0251,O06,Brisbane,-27.4698,153.0251,Health,3
Care Minds 6,QLD,-27.4698,153.0251,O06,Gold Coast,-28.0167,153.4,Health,2
Care Minds 6,QLD,-27.4698,153.0251,O06,Cairns,-16.9186,145.7781,Health,1
Care Minds 6,QLD,-27.4698,153.0251,O06,Brisbane,-27.4698,153.0251,Law,5
Care Minds 6,QLD,-27.4698,153.0251,O06,Gold Coast,-28.0167,153.4,Law,2
Care Minds 6,QLD,-27.4698,153.0251,O06,Cairns,-16.9186,145.7781,Law,1
Care Minds 6,QLD,-27.4698,153.0251,O06,Brisbane,-27.4698,153.0251,Community,3
Care Minds 6,QLD,-27.4698,153.0251,O06,Gold Coast,-28.0167,153.4,Community,1
Care Minds 6,QLD,-27.4698,153.0251,O06,Cairns,-16.9186,145.7781,Community,1
Care Minds 6,ACT,-35.2809,149.13,O06,Canberra,-35.2809,149.13,Environment,3
Care Minds 6,ACT,-35.2809,149.13,O06,Canberra,-35.2809,149.13,Health,2
Care Minds 6,ACT,-35.2809,149.13,O06,Canberra,-35.2809,149.13,Education,7
Care Minds 6,ACT,-35.2809,149.13,O06,Canberra,-35.2809,149.13,Law,8
Care Minds 6,ACT,-35.2809,149.13,O06,Canberra,-35.2809,149.13,Community,6
East Path 7,ACT,-35.2809,149.13,O07,Canberra,-35.2809,149.13,Environment,3
East Path 7,ACT,-35.2809,149.13,O07,Canberra,-35.2809,149.13,Health,4
East Path 7,ACT,-35.2809,149.13,O07,Canberra,-35.2809,149.13,Education,9
East Path 7,ACT,-35.2809,149.13,O07,Canberra,-35.2809,149.13,Law,2
East Path 7,ACT,-35.2809,149.13,O07,Canberra,-35.2809,149.13,Community,2
East Path 7,SA,-34.9285,138.6007,O07,Adelaide,-34.9285,138.6007,Environment,5
East Path 7,SA,-34.9285,138.6007,O07,Mount Gambier,-37.8318,140.7792,Environment,1
East Path 7,SA,-34.9285,138.6007,O07,Whyalla,-33.0333,137.5667,Environment,1
East Path 7,SA,-34.9285,138.6007,O07,Adelaide,-34.9285,138.6007,Health,2
East Path 7,SA,-34.9285,138.6007,O07,Mount Gambier,-37.8318,140.7792,Health,1
East Path 7,SA,-34.9285,138.6007,O07,Whyalla,-33.0333,137.5667,Health,1
East Path 7,SA,-34.9285,138.6007,O07,Adelaide,-34.9285,138.6007,Education,3
East Path 7,SA,-34.9285,138.6007,O07,Mount Gambier,-37.8318,140.7792,Education,1
East Path 7,SA,-34.9285,138.6007,O07,Whyalla,-33.0333,137.5667,Education,1
East Path 7,SA,-34.9285,138.6007,O07,Adelaide,-34.9285,138.6007,Law,6
East Path 7,SA,-34.9285,138.6007,O07,Mount Gambier,-37.8318,140.7792,Law,1
East Path 7,SA,-34.9285,138.6007,O07,Whyalla,-33.0333,137.5667,Law,1
East Path 7,SA,-34.9285,138.6007,O07,Adelaide,-34.9285,138.6007,Community,7
East Path 7,SA,-34.9285,138.6007,O07,Mount Gambier,-37.8318,140.7792,Community,1
East Path 7,SA,-34.9285,138.6007,O07,Whyalla,-33.0333,137.5667,Community,1
East Path 7,WA,-31.9505,115.8605,O07,Perth,-31.9505,115.8605,Environment,6
East Path 7,WA,-31.9505,115.8605,O07,Fremantle,-32.0569,115.7439,Environment,1
East Path 7,WA,-31.9505,115.8605,O07,Bunbury,-33.3271,115.6414,Environment,1
East Path 7,WA,-31.9505,115.8605,O07,Perth,-31.9505,115.8605,Health,3
East Path 7,WA,-31.9505,115.8605,O07,Fremantle,-32.0569,115.7439,Health,1
East Path 7,WA,-31.9505,115.8605,O07,Bunbury,-33.3271,115.6414,Health,1
East Path 7,WA,-31.9505,115.8605,O07,Perth,-31.9505,115.8605,Education,3
East Path 7,WA,-31.9505,115.8605,O07,Fremantle,-32.0569,115.7439,Education,1
East Path 7,WA,-31.9505,115.8605,O07,Bunbury,-33.3271,115.6414,Education,1
East Path 7,WA,-31.9505,115.8605,O07,Perth,-31.9505,115.8605,Law,4
East Path 7,WA,-31.9505,115.8605,O07,Fremantle,-32.0569,115.7439,Law,1
East Path 7,WA,-31.9505,115.8605,O07,Bunbury,-33.3271,115.6414,Law,1
East Path 7,NT,-12.4634,130.8456,O07,Darwin,-12.4634,130.8456,Environment,4
East Path 7,NT,-12.4634,130.8456,O07,Alice Springs,-23.698,133.8807,Environment,1
East Path 7,NT,-12.4634,130.8456,O07,Darwin,-12.4634,130.8456,Health,2
East Path 7,NT,-12.4634,130.8456,O07,Alice Springs,-23.698,133.8807,Health,1
East Path 7,NT,-12.4634,130.8456,O07,Darwin,-12.4634,130.8456,Education,3
East Path 7,NT,-12.4634,130.8456,O07,Alice Springs,-23.698,133.8807,Education,1
East Path 7,NT,-12.4634,130.8456,O07,Darwin,-12.4634,130.8456,Law,4
East Path 7,NT,-12.4634,130.8456,O07,Alice Springs,-23.698,133.8807,Law,2
East Path 7,NT,-12.4634,130.8456,O07,Darwin,-12.4634,130.8456,Community,4
East Path 7,NT,-12.4634,130.8456,O07,Alice Springs,-23.698,133.8807,Community,1
East Path 7,NSW,-33.8688,151.2093,O07,Sydney,-33.8688,151.2093,Environment,3
East Path 7,NSW,-33.8688,151.2093,O07,Newcastle,-32.9283,151.7817,Environment,1
East Path 7,NSW,-33.8688,151.2093,O07,Wollongong,-34.4278,150.8931,Environment,1
East Path 7,NSW,-33.8688,151.2093,O07,Sydney,-33.8688,151.2093,Health,7
East Path 7,NSW,-33.8688,151.2093,O07,Newcastle,-32.9283,151.7817,Health,1
East Path 7,NSW,-33.8688,151.2093,O07,Wollongong,-34.4278,150.8931,Health,1
East Path 7,NSW,-33.8688,151.2093,O07,Sydney,-33.8688,151.2093,Education,7
East Path 7,NSW,-33.8688,151.2093,O07,Newcastle,-32.9283,151.7817,Education,1
East Path 7,NSW,-33.8688,151.2093,O07,Wollongong,-34.4278,150.8931,Education,1
East Path 7,NSW,-33.8688,151.2093,O07,Sydney,-33.8688,151.2093,Law,3
East Path 7,NSW,-33.8688,151.2093,O07,Newcastle,-32.9283,151.7817,Law,1
East Path 7,NSW,-33.8688,151.2093,O07,Wollongong,-34.4278,150.8931,Law,1
East Path 7,NSW,-33.8688,151.2093,O07,Sydney,-33.8688,151.2093,Community,5
East Path 7,NSW,-33.8688,151.2093,O07,Newcastle,-32.9283,151.7817,Community,1
East Path 7,NSW,-33.8688,151.2093,O07,Wollongong,-34.4278,150.8931,Community,1
East Path 7,VIC,-37.8136,144.9631,O07,Melbourne,-37.8136,144.9631,Environment,5
East Path 7,VIC,-37.8136,144.9631,O07,Geelong,-38.1499,144.3617,Environment,1
East Path 7,VIC,-37.8136,144.9631,O07,Ballarat,-37.5622,143.8503,Environment,1
East Path 7,VIC,-37.8136,144.9631,O07,Melbourne,-37.8136,144.9631,Health,4
East Path 7,VIC,-37.8136,144.9631,O07,Geelong,-38.1499,144.3617,Health,1
East Path 7,VIC,-37.8136,144.9631,O07,Ballarat,-37.5622,143.8503,Health,1
East Path 7,VIC,-37.8136,144.9631,O07,Melbourne,-37.8136,144.9631,Education,2
East Path 7,VIC,-37.8136,144.9631,O07,Geelong,-38.1499,144.3617,Education,1
East Path 7,VIC,-37.8136,144.9631,O07,Ballarat,-37.5622,143.8503,Education,1
East Path 7,VIC,-37.8136,144.9631,O07,Melbourne,-37.8136,144.9631,Law,3
East Path 7,VIC,-37.8136,144.9631,O07,Geelong,-38.1499,144.3617,Law,1
East Path 7,VIC,-37.8136,144.9631,O07,Ballarat,-37.5622,143.8503,Law,1
East Path 7,VIC,-37.8136,144.9631,O07,Melbourne,-37.8136,144.9631,Community,5
East Path 7,VIC,-37.8136,144.9631,O07,Geelong,-38.1499,144.3617,Community,1
East Path 7,VIC,-37.8136,144.9631,O07,Ballarat,-37.5622,143.8503,Community,1
East Path 7,TAS,-42.8821,147.3272,O07,Hobart,-42.8821,147.3272,Environment,6
East Path 7,TAS,-42.8821,147.3272,O07,Launceston,-41.4332,147.1441,Environment,3
East Path 7,TAS,-42.8821,147.3272,O07,Devonport,-41.1806,146.35,Environment,2
East Path 7,TAS,-42.8821,147.3272,O07,Hobart,-42.8821,147.3272,Health,5
